num;parish;parishno;tape_id;birthyear;gender;year;dialect;sg;voi;boundary;token;dur;pal;height;backness;bkn2l;rdness;stop;str;long;lat;rec_age
1962;Bure;2467;124;1882;female;1972;MV;possg;;;pø1;49.3;negpal;mid;front;nbk;rd;p;negstr;8.427153;56.366803;90
1963;Bure;2467;124;1882;female;1972;MV;possg;;;tø2;96;negpal;mid;front;nbk;rd;t;str;8.427153;56.366803;90
1964;Bure;2467;124;1882;female;1972;MV;possg;;;kår2;51.8;negpal;low;back;bk;rd;k;str;8.427153;56.366803;90
1965;Bure;2467;124;1882;female;1972;MV;possg;;;kår1;39.5;negpal;low;back;bk;rd;k;negstr;8.427153;56.366803;90
1966;Bure;2467;124;1882;female;1972;MV;possg;;;kår1;97.4;negpal;low;back;bk;rd;k;negstr;8.427153;56.366803;90
1967;Bure;2467;124;1882;female;1972;MV;possg;;;ka1;37.1;negpal;low;front;nbk;negrd;k;negstr;8.427153;56.366803;90
1968;Bure;2467;124;1882;female;1972;MV;possg;;;ka2;77.6;negpal;low;front;nbk;negrd;k;str;8.427153;56.366803;90
1969;Bure;2467;124;1882;female;1972;MV;possg;;;tu1;64;negpal;high;back;bk;rd;t;negstr;8.427153;56.366803;90
1970;Bure;2467;124;1882;female;1972;MV;possg;;;te1;52.3;negpal;high;front;nbk;negrd;t;negstr;8.427153;56.366803;90
1971;Bure;2467;124;1882;female;1972;MV;possg;;;ku1;55.5;negpal;high;back;bk;rd;k;negstr;8.427153;56.366803;90
1972;Bure;2467;124;1882;female;1972;MV;possg;;;koe1;49.2;negpal;low;central;nbk;negrd;k;negstr;8.427153;56.366803;90
1973;Bure;2467;124;1882;female;1972;MV;possg;;;te1;55.5;negpal;high;front;nbk;negrd;t;negstr;8.427153;56.366803;90
1974;Bure;2467;124;1882;female;1972;MV;possg;;;tx1;43.4;negpal;mid;central;nbk;negrd;t;negstr;8.427153;56.366803;90
1975;Bure;2467;124;1882;female;1972;MV;possg;;;te1;65.7;negpal;high;front;nbk;negrd;t;negstr;8.427153;56.366803;90
1976;Bure;2467;124;1882;female;1972;MV;possg;;;pæ1;22;negpal;mid;front;nbk;negrd;p;negstr;8.427153;56.366803;90
1977;Bure;2467;124;1882;female;1972;MV;possg;;;ti2;74.4;negpal;high;front;nbk;negrd;t;str;8.427153;56.366803;90
1978;Bure;2467;124;1882;female;1972;MV;possg;;;koe1;47.5;negpal;low;central;nbk;negrd;k;negstr;8.427153;56.366803;90
1979;Bure;2467;124;1882;female;1972;MV;possg;;;ku1;46.5;negpal;high;back;bk;rd;k;negstr;8.427153;56.366803;90
1980;Bylderup;3134;52;1892;female;1971;Søn;negsg;;;dar2;11.9;negpal;low;central;nbk;negrd;d;str;9.10273;54.945299;79
1981;Bylderup;3134;52;1892;female;1971;Søn;negsg;;;ba1;4.6;negpal;low;front;nbk;negrd;b;negstr;9.10273;54.945299;79
1982;Bylderup;3134;52;1892;female;1971;Søn;negsg;;y;di1;15.9;negpal;high;front;nbk;negrd;d;negstr;9.10273;54.945299;79
1983;Bylderup;3134;52;1892;female;1971;Søn;negsg;voi;;dx1;15;negpal;mid;central;nbk;negrd;d;negstr;9.10273;54.945299;79
1984;Bylderup;3134;52;1892;female;1971;Søn;negsg;;;gå2;24.4;negpal;mid;back;bk;rd;g;str;9.10273;54.945299;79
1985;Bylderup;3134;52;1892;female;1971;Søn;negsg;voi;;bx1;4.5;negpal;mid;central;nbk;negrd;b;negstr;9.10273;54.945299;79
1986;Bylderup;3134;52;1892;female;1971;Søn;negsg;;y;di1;12.8;negpal;high;front;nbk;negrd;d;negstr;9.10273;54.945299;79
1987;Bylderup;3134;52;1892;female;1971;Søn;negsg;;y;gi1;24.5;negpal;high;front;nbk;negrd;g;negstr;9.10273;54.945299;79
1988;Bylderup;3134;52;1892;female;1971;Søn;negsg;voi;;dø1;23.8;negpal;mid;front;nbk;rd;d;negstr;9.10273;54.945299;79
1989;Bylderup;3134;52;1892;female;1971;Søn;negsg;voi;;gøe2;32;negpal;mid;front;nbk;rd;g;str;9.10273;54.945299;79
1990;Bylderup;3134;52;1892;female;1971;Søn;negsg;;;gøe2;16.2;negpal;mid;front;nbk;rd;g;str;9.10273;54.945299;79
1991;Bylderup;3134;52;1892;female;1971;Søn;negsg;;;gø1;12.7;negpal;mid;front;nbk;rd;g;negstr;9.10273;54.945299;79
1992;Bylderup;3134;52;1892;female;1971;Søn;negsg;;y;da1;14.9;negpal;low;front;nbk;negrd;d;negstr;9.10273;54.945299;79
1993;Bylderup;3134;52;1892;female;1971;Søn;negsg;;;da2;14.2;negpal;low;front;nbk;negrd;d;str;9.10273;54.945299;79
1994;Bylderup;3134;52;1892;female;1971;Søn;negsg;;;ga2;23.5;negpal;low;front;nbk;negrd;g;str;9.10273;54.945299;79
1995;Bylderup;3134;52;1892;female;1971;Søn;negsg;;;gx1;7.4;negpal;mid;central;nbk;negrd;g;negstr;9.10273;54.945299;79
1996;Bylderup;3134;52;1892;female;1971;Søn;negsg;;y;dæ1;21.9;negpal;mid;front;nbk;negrd;d;negstr;9.10273;54.945299;79
1997;Bylderup;3134;52;1892;female;1971;Søn;negsg;;y;di1;18.6;negpal;high;front;nbk;negrd;d;negstr;9.10273;54.945299;79
1998;Bylderup;3134;52;1892;female;1971;Søn;negsg;;;bx1;13;negpal;mid;central;nbk;negrd;b;negstr;9.10273;54.945299;79
1999;Bylderup;3134;52;1892;female;1971;Søn;negsg;;;bar2;13.1;negpal;low;central;nbk;negrd;b;str;9.10273;54.945299;79
2000;Bylderup;3134;52;1892;female;1971;Søn;negsg;voi;;da2;21.3;negpal;low;front;nbk;negrd;d;str;9.10273;54.945299;79
2001;Bylderup;3134;52;1892;female;1971;Søn;negsg;;;da1;30;negpal;low;front;nbk;negrd;d;negstr;9.10273;54.945299;79
2002;Bylderup;3134;52;1892;female;1971;Søn;negsg;voi;;gjæ2;17.2;pal;mid;front;nbk;negrd;g;str;9.10273;54.945299;79
2003;Bylderup;3134;52;1892;female;1971;Søn;negsg;;;gja2;19.9;pal;low;front;nbk;negrd;g;str;9.10273;54.945299;79
2004;Bylderup;3134;52;1892;female;1971;Søn;negsg;;;dar1;12.6;negpal;low;central;nbk;negrd;d;negstr;9.10273;54.945299;79
2005;Bylderup;3134;52;1892;female;1971;Søn;negsg;voi;;gar1;18.5;negpal;low;central;nbk;negrd;g;negstr;9.10273;54.945299;79
2006;Bylderup;3134;52;1892;female;1971;Søn;negsg;;y;go1;20.7;negpal;mid;back;bk;rd;g;negstr;9.10273;54.945299;79
2007;Bylderup;3134;52;1892;female;1971;Søn;negsg;;;boe2;10.8;negpal;low;central;nbk;negrd;b;str;9.10273;54.945299;79
2008;Bylderup;3134;52;1892;female;1971;Søn;negsg;voi;y;di1;22;negpal;high;front;nbk;negrd;d;negstr;9.10273;54.945299;79
2009;Bylderup;3134;52;1892;female;1971;Søn;negsg;;y;da1;10.3;negpal;low;front;nbk;negrd;d;negstr;9.10273;54.945299;79
2010;Bylderup;3134;52;1892;female;1971;Søn;negsg;;;gi1;33.7;negpal;high;front;nbk;negrd;g;negstr;9.10273;54.945299;79
2011;Bylderup;3134;52;1892;female;1971;Søn;negsg;;;gå2;25.4;negpal;mid;back;bk;rd;g;str;9.10273;54.945299;79
2012;Bylderup;3134;52;1892;female;1971;Søn;negsg;;;ge1;17.1;negpal;high;front;nbk;negrd;g;negstr;9.10273;54.945299;79
2013;Bylderup;3134;52;1892;female;1971;Søn;negsg;voi;;go1;21.6;negpal;mid;back;bk;rd;g;negstr;9.10273;54.945299;79
2014;Bylderup;3134;52;1892;female;1971;Søn;negsg;voi;;gjæ2;34.5;pal;mid;front;nbk;negrd;g;str;9.10273;54.945299;79
2015;Bylderup;3134;52;1892;female;1971;Søn;negsg;;y;gi1;17.6;negpal;high;front;nbk;negrd;g;negstr;9.10273;54.945299;79
2016;Bylderup;3134;52;1892;female;1971;Søn;negsg;;;de1;9.8;negpal;high;front;nbk;negrd;d;negstr;9.10273;54.945299;79
2017;Bylderup;3134;52;1892;female;1971;Søn;negsg;;;gå2;27.2;negpal;mid;back;bk;rd;g;str;9.10273;54.945299;79
2018;Bylderup;3134;52;1892;female;1971;Søn;possg;;;ti1;51.4;negpal;high;front;nbk;negrd;t;negstr;9.10273;54.945299;79
2019;Bylderup;3134;52;1892;female;1971;Søn;possg;;;koe1;46.6;negpal;low;central;nbk;negrd;k;negstr;9.10273;54.945299;79
2020;Bylderup;3134;52;1892;female;1971;Søn;possg;;;te1;60.7;negpal;high;front;nbk;negrd;t;negstr;9.10273;54.945299;79
2021;Bylderup;3134;52;1892;female;1971;Søn;possg;;;pe2;68.7;negpal;high;front;nbk;negrd;p;str;9.10273;54.945299;79
2022;Bylderup;3134;52;1892;female;1971;Søn;possg;;;ka1;58.7;negpal;low;front;nbk;negrd;k;negstr;9.10273;54.945299;79
2023;Bylderup;3134;52;1892;female;1971;Søn;possg;;y;ka1;48.4;negpal;low;front;nbk;negrd;k;negstr;9.10273;54.945299;79
2024;Bylderup;3134;52;1892;female;1971;Søn;possg;;y;ka2;55.6;negpal;low;front;nbk;negrd;k;str;9.10273;54.945299;79
2025;Bylderup;3134;52;1892;female;1971;Søn;possg;;;ka1;43.3;negpal;low;front;nbk;negrd;k;negstr;9.10273;54.945299;79
2026;Bylderup;3134;52;1892;female;1971;Søn;possg;;;ty2;58.7;negpal;high;front;nbk;rd;t;str;9.10273;54.945299;79
2027;Bylderup;3134;52;1892;female;1971;Søn;possg;;;to1;59.9;negpal;mid;back;bk;rd;t;negstr;9.10273;54.945299;79
2028;Bylderup;3134;52;1892;female;1971;Søn;possg;;y;te1;53.6;negpal;high;front;nbk;negrd;t;negstr;9.10273;54.945299;79
2029;Bylderup;3134;52;1892;female;1971;Søn;possg;;;te1;68.1;negpal;high;front;nbk;negrd;t;negstr;9.10273;54.945299;79
2030;Bylderup;3134;52;1892;female;1971;Søn;possg;;;te1;46.6;negpal;high;front;nbk;negrd;t;negstr;9.10273;54.945299;79
2031;Bylderup;3134;52;1892;female;1971;Søn;possg;;;tø2;61.4;negpal;mid;front;nbk;rd;t;str;9.10273;54.945299;79
2032;Bylderup;3134;52;1892;female;1971;Søn;possg;;y;te1;40.8;negpal;high;front;nbk;negrd;t;negstr;9.10273;54.945299;79
2033;Bylderup;3134;52;1892;female;1971;Søn;possg;;;tø2;59.4;negpal;mid;front;nbk;rd;t;str;9.10273;54.945299;79
2034;Bylderup;3134;52;1892;female;1971;Søn;possg;;;te1;50.7;negpal;high;front;nbk;negrd;t;negstr;9.10273;54.945299;79
2035;Bylderup;3134;52;1892;female;1971;Søn;possg;;;te1;64.6;negpal;high;front;nbk;negrd;t;negstr;9.10273;54.945299;79
2036;Bylderup;3134;52;1892;female;1971;Søn;possg;;;pi2;71.5;negpal;high;front;nbk;negrd;p;str;9.10273;54.945299;79
2037;Bylderup;3134;52;1892;female;1971;Søn;possg;;;ty2;52.2;negpal;high;front;nbk;rd;t;str;9.10273;54.945299;79
2038;Bylderup;3134;52;1892;female;1971;Søn;possg;;;pi1;26.4;negpal;high;front;nbk;negrd;p;negstr;9.10273;54.945299;79
2039;Bylderup;3134;52;1892;female;1971;Søn;possg;;;ku1;72.5;negpal;high;back;bk;rd;k;negstr;9.10273;54.945299;79
2040;Bylderup;3134;52;1892;female;1971;Søn;possg;;;te1;43.2;negpal;high;front;nbk;negrd;t;negstr;9.10273;54.945299;79
2041;Bylderup;3134;52;1892;female;1971;Søn;possg;;;to1;41.2;negpal;mid;back;bk;rd;t;negstr;9.10273;54.945299;79
2042;Bylderup;3134;52;1892;female;1971;Søn;possg;;;koe1;71.8;negpal;low;central;nbk;negrd;k;negstr;9.10273;54.945299;79
2043;Bylderup;3134;52;1892;female;1971;Søn;possg;;;ty2;73.8;negpal;high;front;nbk;rd;t;str;9.10273;54.945299;79
2044;Bylderup;3134;52;1892;female;1971;Søn;possg;;;ko1;83.5;negpal;mid;back;bk;rd;k;negstr;9.10273;54.945299;79
2045;Bylderup;3134;52;1892;female;1971;Søn;possg;;y;koe1;50.6;negpal;low;central;nbk;negrd;k;negstr;9.10273;54.945299;79
2046;Bylderup;3134;52;1892;female;1971;Søn;possg;;;tx1;35.3;negpal;mid;central;nbk;negrd;t;negstr;9.10273;54.945299;79
2047;Bylderup;3134;52;1892;female;1971;Søn;possg;;;koe1;60.6;negpal;low;central;nbk;negrd;k;negstr;9.10273;54.945299;79
2048;Bylderup;3134;52;1892;female;1971;Søn;possg;;;te2;58;negpal;high;front;nbk;negrd;t;str;9.10273;54.945299;79
2049;Bylderup;3134;52;1892;female;1971;Søn;possg;;;te1;42.4;negpal;high;front;nbk;negrd;t;negstr;9.10273;54.945299;79
2050;Bylderup;3134;52;1892;female;1971;Søn;possg;;;te1;47.5;negpal;high;front;nbk;negrd;t;negstr;9.10273;54.945299;79
2051;Bylderup;3134;52;1892;female;1971;Søn;possg;;;ka2;63.3;negpal;low;front;nbk;negrd;k;str;9.10273;54.945299;79
2052;Bylderup;3134;52;1892;female;1971;Søn;possg;;;te1;45.2;negpal;high;front;nbk;negrd;t;negstr;9.10273;54.945299;79
2053;Bylderup;3134;52;1892;female;1971;Søn;possg;;;ka2;82.6;negpal;low;front;nbk;negrd;k;str;9.10273;54.945299;79
2054;Bylderup;3134;52;1892;female;1971;Søn;possg;;;toe2;62;negpal;low;central;nbk;negrd;t;str;9.10273;54.945299;79
2055;Bylderup;3134;52;1892;female;1971;Søn;possg;;;ty1;57.3;negpal;high;front;nbk;rd;t;negstr;9.10273;54.945299;79
2056;Bylderup;3134;52;1892;female;1971;Søn;possg;;;tæ1;46.3;negpal;mid;front;nbk;negrd;t;negstr;9.10273;54.945299;79
2057;Bylderup;3134;52;1892;female;1971;Søn;possg;;;ka2;73.8;negpal;low;front;nbk;negrd;k;str;9.10273;54.945299;79
2058;Bylderup;3134;52;1892;female;1971;Søn;possg;;;te1;90.8;negpal;high;front;nbk;negrd;t;negstr;9.10273;54.945299;79
2059;Bylderup;3134;52;1892;female;1971;Søn;possg;;;koe1;46.6;negpal;low;central;nbk;negrd;k;negstr;9.10273;54.945299;79
2060;Bylderup;3134;52;1892;female;1971;Søn;possg;;;to1;32.9;negpal;mid;back;bk;rd;t;negstr;9.10273;54.945299;79
2061;Bylderup;3134;52;1892;female;1971;Søn;possg;;;pa2;74.5;negpal;low;front;nbk;negrd;p;str;9.10273;54.945299;79
2062;Bylderup;3134;52;1892;female;1971;Søn;possg;;;ka2;123.4;negpal;low;front;nbk;negrd;k;str;9.10273;54.945299;79
2063;Bylderup;3134;52;1892;female;1971;Søn;possg;;y;te1;75.2;negpal;high;front;nbk;negrd;t;negstr;9.10273;54.945299;79
2064;Bylderup;3134;52;1892;female;1971;Søn;possg;;;ky1;50.1;negpal;high;front;nbk;rd;k;negstr;9.10273;54.945299;79
2065;Bylderup;3134;52;1892;female;1971;Søn;possg;;;ty2;53.6;negpal;high;front;nbk;rd;t;str;9.10273;54.945299;79
2066;Bylderup;3134;52;1892;female;1971;Søn;possg;;;ty2;67.9;negpal;high;front;nbk;rd;t;str;9.10273;54.945299;79
2067;Bylderup;3134;52;1892;female;1971;Søn;possg;;;ku2;58.9;negpal;high;back;bk;rd;k;str;9.10273;54.945299;79
2068;Børglum;1247;838;1900;male;1974;N;negsg;voi;;bx1;4.1;negpal;mid;central;nbk;negrd;b;negstr;9.838681;57.364426;74
2069;Børglum;1247;838;1900;male;1974;N;negsg;voi;;be1;4.4;negpal;high;front;nbk;negrd;b;negstr;9.838681;57.364426;74
2070;Børglum;1247;838;1900;male;1974;N;negsg;;;dar2;12.1;negpal;low;central;nbk;negrd;d;str;9.838681;57.364426;74
2071;Børglum;1247;838;1900;male;1974;N;negsg;voi;;bx1;2.8;negpal;mid;central;nbk;negrd;b;negstr;9.838681;57.364426;74
2072;Børglum;1247;838;1900;male;1974;N;negsg;voi;;dar2;10.1;negpal;low;central;nbk;negrd;d;str;9.838681;57.364426;74
2073;Børglum;1247;838;1900;male;1974;N;negsg;;;dæ1;17.9;negpal;mid;front;nbk;negrd;d;negstr;9.838681;57.364426;74
2074;Børglum;1247;838;1900;male;1974;N;negsg;voi;;goe1;13.4;negpal;low;central;nbk;negrd;g;negstr;9.838681;57.364426;74
2075;Børglum;1247;838;1900;male;1974;N;negsg;voi;;døe1;4.6;negpal;mid;front;nbk;rd;d;negstr;9.838681;57.364426;74
2076;Børglum;1247;838;1900;male;1974;N;negsg;voi;;di2;4.8;negpal;high;front;nbk;negrd;d;str;9.838681;57.364426;74
2077;Børglum;1247;838;1900;male;1974;N;negsg;voi;;goe2;11.8;negpal;low;central;nbk;negrd;g;str;9.838681;57.364426;74
2078;Børglum;1247;838;1900;male;1974;N;negsg;voi;;bo2;1.8;negpal;mid;back;bk;rd;b;str;9.838681;57.364426;74
2079;Børglum;1247;838;1900;male;1974;N;negsg;voi;;bo2;3.1;negpal;mid;back;bk;rd;b;str;9.838681;57.364426;74
2080;Børglum;1247;838;1900;male;1974;N;negsg;;;goe1;20.9;negpal;low;central;nbk;negrd;g;negstr;9.838681;57.364426;74
2081;Børglum;1247;838;1900;male;1974;N;negsg;;y;go2;9.9;negpal;mid;back;bk;rd;g;str;9.838681;57.364426;74
2082;Børglum;1247;838;1900;male;1974;N;negsg;voi;;de2;3.9;negpal;high;front;nbk;negrd;d;str;9.838681;57.364426;74
2083;Børglum;1247;838;1900;male;1974;N;negsg;voi;;bår1;1.8;negpal;low;back;bk;rd;b;negstr;9.838681;57.364426;74
2084;Børglum;1247;838;1900;male;1974;N;possg;;;ku1;34.8;negpal;high;back;bk;rd;k;negstr;9.838681;57.364426;74
2085;Børglum;1247;838;1900;male;1974;N;possg;;;tar2;15.1;negpal;low;central;nbk;negrd;t;str;9.838681;57.364426;74
2086;Børglum;1247;838;1900;male;1974;N;possg;;;te2;25.6;negpal;high;front;nbk;negrd;t;str;9.838681;57.364426;74
2087;Børglum;1247;838;1900;male;1974;N;possg;;;ko1;29.7;negpal;mid;back;bk;rd;k;negstr;9.838681;57.364426;74
2088;Børglum;1247;838;1900;male;1974;N;possg;;;te2;39.3;negpal;high;front;nbk;negrd;t;str;9.838681;57.364426;74
2089;Børglum;1247;838;1900;male;1974;N;possg;;;ko1;38.5;negpal;mid;back;bk;rd;k;negstr;9.838681;57.364426;74
2090;Børglum;1247;838;1900;male;1974;N;possg;;;ko1;10.2;negpal;mid;back;bk;rd;k;negstr;9.838681;57.364426;74
2091;Børglum;1247;838;1900;male;1974;N;possg;;;ku1;39.2;negpal;high;back;bk;rd;k;negstr;9.838681;57.364426;74
2092;Børglum;1247;838;1900;male;1974;N;possg;;;ti2;60.4;negpal;high;front;nbk;negrd;t;str;9.838681;57.364426;74
2093;Børglum;1247;838;1900;male;1974;N;possg;;;px1;19.8;negpal;mid;central;nbk;negrd;p;negstr;9.838681;57.364426;74
2094;Børglum;1247;838;1900;male;1974;N;possg;;;po2;71.2;negpal;mid;back;bk;rd;p;str;9.838681;57.364426;74
2095;Børglum;1247;838;1900;male;1974;N;possg;;;koe1;36.8;negpal;low;central;nbk;negrd;k;negstr;9.838681;57.364426;74
2096;Børglum;1247;838;1900;male;1974;N;possg;;;tx1;30.9;negpal;mid;central;nbk;negrd;t;negstr;9.838681;57.364426;74
2097;Børglum;1247;838;1900;male;1974;N;possg;;;ku1;53;negpal;high;back;bk;rd;k;negstr;9.838681;57.364426;74
2098;Børglum;1247;838;1900;male;1974;N;possg;;;te1;22.2;negpal;high;front;nbk;negrd;t;negstr;9.838681;57.364426;74
2099;Børglum;1247;838;1900;male;1974;N;possg;;;px1;18.2;negpal;mid;central;nbk;negrd;p;negstr;9.838681;57.364426;74
2100;Børglum;1247;838;1900;male;1974;N;possg;;;ku1;36.1;negpal;high;back;bk;rd;k;negstr;9.838681;57.364426;74
2101;Børglum;1247;838;1900;male;1974;N;possg;;;te1;38.1;negpal;high;front;nbk;negrd;t;negstr;9.838681;57.364426;74
2102;Børglum;1247;838;1900;male;1974;N;possg;;;tæ2;15.7;negpal;mid;front;nbk;negrd;t;str;9.838681;57.364426;74
2103;Børglum;1247;838;1900;male;1974;N;possg;;;koe1;21.7;negpal;low;central;nbk;negrd;k;negstr;9.838681;57.364426;74
2104;Børglum;1247;838;1900;male;1974;N;possg;;;tx1;36.8;negpal;mid;central;nbk;negrd;t;negstr;9.838681;57.364426;74
2105;Børglum;1247;838;1900;male;1974;N;possg;;;ta1;56.7;negpal;low;front;nbk;negrd;t;negstr;9.838681;57.364426;74
2106;Børglum;1247;838;1900;male;1974;N;possg;;;ta1;57.5;negpal;low;front;nbk;negrd;t;negstr;9.838681;57.364426;74
2107;Børglum;1247;838;1900;male;1974;N;possg;;;po2;61.3;negpal;mid;back;bk;rd;p;str;9.838681;57.364426;74
2108;Børglum;1247;838;1900;male;1974;N;possg;;;kår1;35.8;negpal;low;back;bk;rd;k;negstr;9.838681;57.364426;74
2109;Børglum;1247;838;1900;male;1974;N;possg;;;ku1;54.1;negpal;high;back;bk;rd;k;negstr;9.838681;57.364426;74
2110;Børglum;1247;838;1900;male;1974;N;possg;;;te1;23.7;negpal;high;front;nbk;negrd;t;negstr;9.838681;57.364426;74
2111;Børglum;1247;838;1900;male;1974;N;possg;;;på1;17.4;negpal;mid;back;bk;rd;p;negstr;9.838681;57.364426;74
2112;Børglum;1247;838;1900;male;1974;N;possg;;;te1;36.6;negpal;high;front;nbk;negrd;t;negstr;9.838681;57.364426;74
2113;Børglum;1247;838;1900;male;1974;N;possg;;;koe1;25;negpal;low;central;nbk;negrd;k;negstr;9.838681;57.364426;74
2114;Børglum;1247;838;1900;male;1974;N;possg;;;ko1;25;negpal;mid;back;bk;rd;k;negstr;9.838681;57.364426;74
2115;Børglum;1247;838;1900;male;1974;N;possg;;;ti1;18.7;negpal;high;front;nbk;negrd;t;negstr;9.838681;57.364426;74
2116;Børglum;1247;838;1900;male;1974;N;possg;;;kar1;30.2;negpal;low;central;nbk;negrd;k;negstr;9.838681;57.364426;74
2117;Børglum;1247;838;1900;male;1974;N;possg;;;koe1;39.7;negpal;low;central;nbk;negrd;k;negstr;9.838681;57.364426;74
2118;Børglum;1247;838;1900;male;1974;N;possg;;;tjx1;60.3;pal;mid;central;nbk;negrd;t;negstr;9.838681;57.364426;74
2119;Børglum;1247;838;1900;male;1974;N;possg;;;tx1;19.7;negpal;mid;central;nbk;negrd;t;negstr;9.838681;57.364426;74
2120;Børglum;1247;838;1900;male;1974;N;possg;;;ka1;43.5;negpal;low;front;nbk;negrd;k;negstr;9.838681;57.364426;74
2121;Børglum;1247;838;1900;male;1974;N;possg;;;par1;18.3;negpal;low;central;nbk;negrd;p;negstr;9.838681;57.364426;74
2122;Børglum;1247;838;1900;male;1974;N;possg;;;te1;14.7;negpal;high;front;nbk;negrd;t;negstr;9.838681;57.364426;74
2123;Børglum;1247;838;1900;male;1974;N;possg;;;te1;32.1;negpal;high;front;nbk;negrd;t;negstr;9.838681;57.364426;74
2124;Børglum;1247;838;1900;male;1974;N;possg;;;koe1;32.7;negpal;low;central;nbk;negrd;k;negstr;9.838681;57.364426;74
2125;Børglum;1247;838;1900;male;1974;N;possg;;;på1;17.9;negpal;mid;back;bk;rd;p;negstr;9.838681;57.364426;74
2126;Børglum;1247;838;1900;male;1974;N;possg;;;te2;37.8;negpal;high;front;nbk;negrd;t;str;9.838681;57.364426;74
2127;Børglum;1247;838;1900;male;1974;N;possg;;;kar2;46.9;negpal;low;central;nbk;negrd;k;str;9.838681;57.364426;74
2128;Børglum;1247;838;1900;male;1974;N;possg;;;ku1;36.8;negpal;high;back;bk;rd;k;negstr;9.838681;57.364426;74
2129;Børglum;1247;838;1900;male;1974;N;possg;;;ta1;12.9;negpal;low;front;nbk;negrd;t;negstr;9.838681;57.364426;74
2130;Børglum;1247;838;1900;male;1974;N;possg;;;på1;3.2;negpal;mid;back;bk;rd;p;negstr;9.838681;57.364426;74
2131;Børglum;1247;838;1900;male;1974;N;possg;;;ku1;23.4;negpal;high;back;bk;rd;k;negstr;9.838681;57.364426;74
2132;Børglum;1247;838;1900;male;1974;N;possg;;;koe1;27.4;negpal;low;central;nbk;negrd;k;negstr;9.838681;57.364426;74
2133;Børglum;1247;838;1900;male;1974;N;possg;;;på1;26.2;negpal;mid;back;bk;rd;p;negstr;9.838681;57.364426;74
2134;Daugård;2291;128;1887;male;1972;Sy;negsg;voi;;gar2;10.4;negpal;low;central;nbk;negrd;g;str;9.708834;55.733915;85
2135;Daugård;2291;128;1887;male;1972;Sy;negsg;voi;;dar1;3.2;negpal;low;central;nbk;negrd;d;negstr;9.708834;55.733915;85
2136;Daugård;2291;128;1887;male;1972;Sy;negsg;;y;dæ1;23.7;negpal;mid;front;nbk;negrd;d;negstr;9.708834;55.733915;85
2137;Daugård;2291;128;1887;male;1972;Sy;negsg;voi;;gå1;9.6;negpal;mid;back;bk;rd;g;negstr;9.708834;55.733915;85
2138;Daugård;2291;128;1887;male;1972;Sy;negsg;voi;;di1;11.8;negpal;high;front;nbk;negrd;d;negstr;9.708834;55.733915;85
2139;Daugård;2291;128;1887;male;1972;Sy;negsg;;;bå1;13;negpal;mid;back;bk;rd;b;negstr;9.708834;55.733915;85
2140;Daugård;2291;128;1887;male;1972;Sy;negsg;;y;di1;22.3;negpal;high;front;nbk;negrd;d;negstr;9.708834;55.733915;85
2141;Daugård;2291;128;1887;male;1972;Sy;negsg;voi;;gar2;4.7;negpal;low;central;nbk;negrd;g;str;9.708834;55.733915;85
2142;Daugård;2291;128;1887;male;1972;Sy;negsg;voi;;dar1;3.5;negpal;low;central;nbk;negrd;d;negstr;9.708834;55.733915;85
2143;Daugård;2291;128;1887;male;1972;Sy;negsg;;;go1;19;negpal;mid;back;bk;rd;g;negstr;9.708834;55.733915;85
2144;Daugård;2291;128;1887;male;1972;Sy;negsg;voi;;bar1;6.4;negpal;low;central;nbk;negrd;b;negstr;9.708834;55.733915;85
2145;Daugård;2291;128;1887;male;1972;Sy;negsg;voi;;gi1;10.3;negpal;high;front;nbk;negrd;g;negstr;9.708834;55.733915;85
2146;Daugård;2291;128;1887;male;1972;Sy;negsg;;;dæ1;3.7;negpal;mid;front;nbk;negrd;d;negstr;9.708834;55.733915;85
2147;Daugård;2291;128;1887;male;1972;Sy;negsg;voi;;go2;11.6;negpal;mid;back;bk;rd;g;str;9.708834;55.733915;85
2148;Daugård;2291;128;1887;male;1972;Sy;negsg;;y;di1;34;negpal;high;front;nbk;negrd;d;negstr;9.708834;55.733915;85
2149;Daugård;2291;128;1887;male;1972;Sy;negsg;;;dæ1;12.1;negpal;mid;front;nbk;negrd;d;negstr;9.708834;55.733915;85
2150;Daugård;2291;128;1887;male;1972;Sy;negsg;;;go2;34.3;negpal;mid;back;bk;rd;g;str;9.708834;55.733915;85
2151;Daugård;2291;128;1887;male;1972;Sy;negsg;;y;da1;31.3;negpal;low;front;nbk;negrd;d;negstr;9.708834;55.733915;85
2152;Daugård;2291;128;1887;male;1972;Sy;negsg;voi;;dæ1;2.9;negpal;mid;front;nbk;negrd;d;negstr;9.708834;55.733915;85
2153;Daugård;2291;128;1887;male;1972;Sy;negsg;;;go2;26.1;negpal;mid;back;bk;rd;g;str;9.708834;55.733915;85
2154;Daugård;2291;128;1887;male;1972;Sy;negsg;voi;;be1;25.4;negpal;high;front;nbk;negrd;b;negstr;9.708834;55.733915;85
2155;Daugård;2291;128;1887;male;1972;Sy;negsg;;;go1;20.1;negpal;mid;back;bk;rd;g;negstr;9.708834;55.733915;85
